t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C,Sr
1999.0,0.25034593795058185,1.5223907523589314e-49,54710774.053320296,2501696481.474803,3.133887436024653e-22,5.82819493489002e-44,1.0797852371148919e-65,2.0126487345669704e-87,3.8333526794937e-109,7.75798724731827e-131,1.8041597221506651e-152,259643579.26337594,513358599.73973185
1999.0,0.2503474506177804,-9.413997223603397e-49,54402967.37069572,2567912525.1506004,3.1336284564328726e-22,5.827754806583997e-44,1.079654343586371e-65,2.0117227910202676e-87,3.825960357262428e-109,7.70356164856194e-131,1.716192145133534e-152,261358066.12689617,526553963.03327554
1999.0,0.25033796060542624,4.642147543090638e-22,54270326.54033941,2635742737.1850657,3.133394415878027e-22,5.827315973375881e-44,1.0794320286139755e-65,2.0095719416762679e-87,3.8080131953435977e-109,7.577624342990672e-131,1.7067251987174427e-152,260735880.20584086,540088499.7867298
1999.0,0.2503064319219778,-4.584401806048844e-43,54156707.90017453,2705537413.017144,3.1335605927135946e-22,5.827451862073663e-44,1.079167422159436e-65,2.006088309458542e-87,3.7797406793281783e-109,7.391789451838022e-131,1.5806546884392035e-152,254012990.8967614,553970928.11064
1999.0,0.2502607332043183,5.527982474748601e-23,53242979.691782154,2778192660.619491,3.134979500548243e-22,5.82959475480349e-44,1.079225796984551e-65,2.0032174644652268e-87,3.7530958249691264e-109,7.213173632723275e-131,1.4701625636553197e-152,240382767.9389703,568210190.205767
1999.0,0.25026379384574005,-5.563303040109459e-18,50890675.14912606,2853753659.5509334,3.136680968206815e-22,5.832309431456132e-44,1.0795916260490156e-65,2.0029944690949854e-87,3.745883844391358e-109,7.155531164929578e-131,1.4359489433681369e-152,235823897.88463816,582815458.1230863
1999.0,0.2503286284074022,-1.0032422738631631e-23,49489445.366355546,2929381174.6143866,3.1343260304330957e-22,5.828727136903415e-44,1.0794547488798006e-65,2.0074762518097019e-87,3.788910747080653e-109,7.450068059469239e-131,1.6072019497853505e-152,252751959.46438465,597796139.6718613
1999.0,0.250328536165018,1.347186371202044e-69,49499835.57683136,3006098477.9238467,3.132715623596758e-22,5.826731936459317e-44,1.0804894455100144e-65,2.0240658706931437e-87,3.9311639174290016e-109,8.440788064682212e-131,-7.688406064863979e-147,255277722.43022528,613161884.4795768
1999.0,0.25034490664568615,9.262089607775613e-26,48628712.09321226,3085573235.4277782,3.1338783918829824e-22,5.828273733156889e-44,1.0800008261846737e-65,2.0152550086173615e-87,3.8550641041171817e-109,7.911961700553289e-131,-2.4025043006258854e-153,260275087.92868558,628922590.2076272
1999.0,0.25034492280054066,-1.0700807641265445e-19,48278955.72765587,3166684236.7520795,3.1331816475649e-22,5.827182558281351e-44,1.079893705970462e-65,2.0158148549891498e-87,3.8617753319983575e-109,7.956691130774233e-131,1.949961293834463e-152,261971303.85292566,645088408.9267713
1999.0,0.25033485181605203,-1.2542520451272087e-17,48243646.97753235,3249649366.3373847,3.1327668959554045e-22,5.826423279771193e-44,1.079555763237594e-65,2.0128679447329046e-87,3.8387006399492174e-109,7.804504880757657e-131,1.998171357490124e-152,261393874.18592104,661669753.6564729
1999.0,0.2502902066097037,5.975975284661628e-55,48078912.541629925,3335363183.304084,3.1333170405164167e-22,5.827093613416259e-44,1.0791899601718273e-65,2.007032899530774e-87,3.7882669205943683e-109,7.449318822184229e-131,1.6111132297881441e-152,248610737.8980002,678677305.0723288
1999.0,0.2502518088166698,-1.758268043400173e-20,45807181.53096587,3425574747.078289,3.1363605420502294e-22,5.831794866249028e-44,1.07952091436742e-65,2.0031473456321372e-87,3.7491630099495932e-109,7.185272734170267e-131,1.456915399404481e-152,230704083.0054716,696122018.3858933
1999.0,0.2503293301039719,-3.8005086718177956e-28,43114015.419908926,3516875638.2367964,3.1356309756992895e-22,5.830715251540409e-44,1.0795085029239978e-65,2.0046927391186545e-87,3.7624723236874385e-109,7.267902025892766e-131,1.5000327774604866e-152,252149958.7504533,714015130.4013418
1999.0,0.25032860557752273,-4.313058667728909e-116,43804628.14544954,3607753740.095574,3.1313507655392787e-22,5.8252702410565e-44,1.0819247278283545e-65,2.0450560480000414e-87,4.1159381577993806e-109,3.9125771554695455e-126,6.236704696186823e-125,257061638.1654878,732368166.7535288
1999.0,0.2503534136464806,1.1501376594644828e-23,42725920.63430343,3702595944.5560575,3.1336695743320857e-22,5.827913098319045e-44,1.0799254235905675e-65,2.015255836181903e-87,3.85803128907569e-109,7.940637429521699e-131,1.511059973725985e-152,266072036.75279245,751192949.3320953
1999.0,0.25034124474277114,-1.7095357480423688e-20,42559657.442770034,3799376980.5101266,3.1326911905443395e-22,5.826386323220564e-44,1.079748000989493e-65,2.0154654867995836e-87,3.861292798950668e-109,7.962746404930299e-131,9.129606541179454e-153,264284538.22639287,770501603.896392
1999.0,0.25028850639761513,1.3378291626750994e-20,42448077.5736585,3899223838.6287727,3.1330344432960716e-22,5.826695383412437e-44,1.0792406348124397e-65,2.008273984854831e-87,3.798592832232136e-109,7.518120661137443e-131,1.663537045945483e-152,246523080.7061086,790306567.8861364
1999.0,0.2502642110544402,8.879929420501653e-25,39093354.41616952,4004843992.196316,3.1374013569580976e-22,5.833469910211088e-44,1.0797741583876238e-65,2.003415859835693e-87,3.748240793101357e-109,7.172519911904661e-131,1.4457211035986555e-152,229141138.7940417,810620598.432847
1999.0,0.25036335967340645,4.1878872124095246e-23,37957346.294382125,4108548300.4685373,3.1327311701283394e-22,5.826259512397559e-44,1.0792347649873017e-65,2.0088435013669337e-87,3.803265756265717e-109,7.546279200250186e-131,1.7219979399260076e-152,269456403.0776521,831456780.5772047
1999.0,0.2503335320387795,5.992895710925363e-23,37156367.58774258,4216660431.7736373,3.133646251718654e-22,5.828584783237121e-44,1.0816383023839868e-65,2.036062428969122e-87,4.0375450017762255e-109,7.12010079457257e-131,3.481263228479124e-134,258146978.1679849,852828535.6976192
1999.0,0.25032376207203266,1.4889423769028668e-16,37459646.12072347,4325949159.789829,3.1317698557327235e-22,5.825479284173177e-44,1.0809570880605813e-65,2.033201273410565e-87,4.0219549842926382e-109,9.289024467783118e-131,5.838935442413979e-149,258483621.66643935,874749630.1554433
1999.0,0.2502687492706788,5.252506749127336e-28,36625680.22911046,4440149588.6111765,3.1339022023575603e-22,5.828163544627248e-44,1.0796622129315235e-65,2.011301904188417e-87,3.823146552315441e-109,7.692491056385471e-131,1.7636551070713924e-152,234891299.2948264,897234184.1624166
1999.0,0.25031621544987176,2.3859235829798345e-25,32294497.933956355,4559339206.12554,3.1379373604509285e-22,5.834445382384387e-44,1.0801479270062214e-65,2.0064506492897956e-87,3.7717973608647795e-109,7.327870748297515e-131,1.5391447074723146e-152,246242508.01831156,920296680.8760428
1999.0,0.2503234429300433,-5.334087565923714e-47,33719298.208842136,4675727266.24173,3.1297619671852863e-22,5.823377312780504e-44,1.0832686806221475e-65,2.067429130862942e-87,4.3378918277656695e-109,3.6442779454695046e-119,3.8613411726613595e-117,257832854.82579228,943951975.728722
1999.0,0.2503340278728722,-3.1847825876505974e-33,33374526.940813538,4797070599.926238,3.132360434311917e-22,5.825950046232475e-44,1.0799002135268057e-65,2.0182517697331915e-87,3.8861511848811393e-109,8.148060034765925e-131,1.9331553849958058e-150,265785077.91208914,968215305.9967096
1999.0,0.2502555955038753,-6.733404006913124e-26,31867145.693735987,4924589499.56929,3.1350478356394697e-22,5.829913780259931e-44,1.0797075250995333e-65,2.0086593771513251e-87,3.7969345953752795e-109,7.501621533034188e-131,1.6215351961267093e-152,226371445.30372506,993102300.6150355
1999.0,0.2503598204103604,6.2408518581094494e-18,27176619.817611236,5055251319.269043,3.138012785735987e-22,5.834665603234204e-44,1.0803600517394062e-65,2.0086422618626587e-87,3.7887591456055975e-109,7.435786806203256e-131,1.6054876919146368e-152,267925303.42000642,1018628990.2446886
1999.0,0.25031434396682856,7.038448158804381e-74,27756497.4699418,5186272671.347068,3.1314342043075148e-22,5.827900413197142e-44,1.0883716888829082e-65,2.1281034960713386e-87,-1.444038727135659e-108,9.865499590827944e-107,2.731387289055184e-107,250747979.39570588,1044811817.5985671
1999.0,0.25028601663847644,-2.2599855433911343e-18,27543871.61242159,5321228094.4875765,3.1324854734286037e-22,5.827118869705939e-44,1.0823112612060594e-65,2.0471638199493564e-87,4.1326385719330004e-109,-1.6006679545900243e-128,3.513532388362709e-128,239156851.60801825,1071667648.0328645
1999.0,0.2503242015875099,-4.360017868385048e-18,23376723.253800754,5462651982.145573,3.1382683194630365e-22,5.835370902459772e-44,1.0811605703602174e-65,2.0176305123725522e-87,3.8631206383134075e-109,7.936892101510579e-131,-2.6687111670087295e-149,251004916.35294345,1099213780.4106958
1999.0,0.2503126834488288,-3.269145205564966e-92,24311163.59389168,5602947728.461087,3.130322156625938e-22,5.828973849801984e-44,1.0955242206625951e-65,2.227271744348391e-87,-7.233771961252024e-97,-9.094926432653498e-97,-4.571522360913312e-97,252022479.24388707,1127467958.2449472
1999.0,0.2502690390298508,-2.0839544009633575e-24,23091722.65812632,5750047811.921571,3.1343084458005107e-22,5.82947307091205e-44,1.081421303436467e-65,2.0320918607473344e-87,4.0033119028404887e-109,8.986051634051798e-131,2.0228945784498418e-142,227559276.44972378,1156448381.127538
1999.0,0.2503793287153789,1.4027240251961358e-68,19766201.169415843,5899646244.5276375,3.136520052373166e-22,5.832826658613138e-44,1.0813258906493757e-65,2.0241560495208724e-87,3.922381115444877e-109,8.369330880586677e-131,3.0799182538345855e-143,286403414.1336193,1186173716.4524791
1999.0,0.25034562852764275,2.4690687768242867e-36,19941096.003515758,6052483165.864225,3.131731577910707e-22,5.827350514759996e-44,1.0858004388375894e-65,2.093649372444018e-87,4.569975215957734e-109,-2.061005198012359e-116,1.859917225119726e-114,272282383.3393333,1216663111.440264
1999.0,0.2502917992642553,6.271541971707542e-18,16450599.095367286,6213899664.373161,3.1393052195683185e-22,5.838093914357913e-44,1.0840574272689035e-65,2.0507846311753493e-87,4.1549371748526095e-109,3.418932056470749e-130,-1.0832370238790557e-130,233269097.20092303,1247936205.4713113
1999.0,0.25029157772968597,-5.901166173895899e-38,17096849.42795476,6373375987.299984,3.130277045465379e-22,5.826633093707948e-44,1.0895451814373702e-65,2.147171105369242e-87,-1.0093661118155764e-106,9.952123783062351e-106,6.707776281337326e-105,239821923.8551687,1280013142.7364297
1999.0,0.2503279373109388,-1.5945255950793345e-53,12576654.188442389,6541824397.293958,3.1418057732586754e-22,5.842174003066825e-44,1.0848193144435896e-65,2.0537414144955913e-87,4.1751631751405054e-109,-1.8311364570418348e-129,-3.333632511915654e-132,254296864.49839064,1312914585.2124653
1999.0,0.2503108390233076,1.0711002453675088e-83,12877967.500318492,6710459412.433953,3.1313050925479494e-22,5.877337392955662e-44,1.2403742491978283e-65,2.5181516917047947e-68,-2.9127539401027324e-67,-9.899905682272432e-66,-2.7572337269523657e-66,249281248.0783329,1346661725.9714808
1999.0,0.2503672978469593,-3.153418546765152e-19,10551962.098462624,6884378646.273265,3.1374770530905945e-22,5.838182380334446e-44,1.0917480679493476e-65,2.1608072863384605e-87,7.533874527578051e-109,-2.2547544662557503e-112,7.042297047319925e-113,286272644.7080606,1381276302.8320096
1999.0,0.25027256897683803,8.181993692957686e-23,9168476.286519924,7065873528.62111,3.13709446593926e-22,5.840933775009075e-44,1.1007478282222996e-65,2.286403429798085e-87,-6.497223029469602e-100,-7.111232697551345e-100,-4.011783307918182e-99,221526422.45928016,1416780612.3611999
1999.0,0.2502548120349732,-1.8973284539742563e-19,7304101.851073741,7250372202.945236,3.1387919147570945e-22,5.843080630628829e-44,1.0996124086322278e-65,2.268760686780839e-87,2.4501153142693875e-104,-2.393051741161949e-106,-2.0862378422626268e-103,207782909.7042202,1453197524.2368953
1999.0,0.25024146870383823,1.0296715732318127e-18,5870930.04878243,7438956209.422282,3.1382785282287805e-22,5.843217726364433e-44,1.1021350807657207e-65,2.306962946092851e-87,-1.2257757601666257e-105,8.453653988383691e-104,1.4045219312326026e-101,198133510.58366585,1490550495.978882
1999.0,0.2502484207127841,-5.57334983210813e-10,2541845.036622409,7633869877.5311,3.1559007782598163e-22,5.883360922184005e-44,1.1424527052361985e-65,3.623837296233693e-87,1.1623482439805172e-98,2.0991632279815574e-100,7.173154102473583e-101,197655443.14899352,1528863588.0587358
1999.0,0.25036029758464157,1.5887086822651579e-10,2712262.591923925,7826472267.859633,3.1292005566973573e-22,5.973463437254066e-44,-1.0245677658603424e-63,-3.994800180521143e-70,9.272520150779064e-73,-7.552310070588067e-72,2.6742003016676414e-71,290571663.4739884,1568161479.3981044
1999.0,0.25115570967995104,2.642878670298095e-22,5.85120946285054e-11,8005340020.514645,1.0838799103068138e-14,-3.915209308893262e-24,1.3922802443080426e-30,-1.4298768704465674e-37,-6.010560884634559e-45,-4.520810783459614e-53,7.847560337215434e-58,925184895.3032521,1608469483.265355
1999.0,0.2577831829475419,1.8183328274619284e-13,-3.4589640888983086e-22,8000005783.282456,-1.2538772670813907e-16,-1.582818063991998e-23,5.187698999398261e-28,2.313399568895393e-30,2.0707698488487775e-30,2.325512663897126e-31,5.690626710126133e-33,6226550865.53883,1649813563.580802
1999.0,0.26440942988253974,-4.691238174535187e-22,5.717803491753502e-20,8000000001.856909,5.2313066641701875e-11,-1.3161120560592947e-15,-8.398513209516676e-17,2.802511703806318e-18,-2.154737574370088e-20,-1.5083827525008979e-21,2.641634028119656e-22,11527543908.707561,1692220351.6410425
1999.0,0.271205806761474,-5.231472962344785e-24,1.6065064266134297e-26,7999999999.998931,2.655258938723466e-09,2.290028588100258e-15,-4.070786661057596e-17,-8.057326971248064e-20,2.0677185241141965e-19,1.7833051271826717e-20,3.4726834026937244e-22,16964645409.17694,1735717163.2732017
1999.0,0.2781768775672044,-9.535947217348279e-17,3.813018943808525e-24,8000000000.000007,1.2788517388119098e-05,-5.070855448274155e-17,-1.852499626144272e-19,1.1201618826209658e-21,7.375178812852336e-22,7.403874056412968e-21,1.7660601555359327e-22,22541502053.763565,1780332016.4301121
1999.0,0.28532713268385945,6.337453795376075e-48,6.918087531260504e-31,8000000000.035265,0.26525727001137395,5.604011895864744e-11,1.5629729738699692e-14,2.1062485960753798e-17,2.5285699450958233e-20,3.5410102163955946e-22,-1.6028660994395782e-24,28261706147.20318,1826093649.23773
1999.0,0.2926609867465784,1.4736300830496674e-69,-2.016368571138923e-35,7999999122.546827,6974.2586374678995,5.674709706485022e-22,6.847077303948017e-33,-2.1005601001109392e-31,8.228544254193954e-31,-5.797317405366757e-32,-5.260038938627798e-32,34128789893.168736,1873031538.5064423
1999.0,0.28612728683229915,2.028109734559955e-24,1.0252417621816845e-19,7995455878.342165,454350438.4248591,4.7605614961098256e-21,-1.0290558820841233e-41,-3.7422668011120124e-46,-1.236785570552516e-44,7.467986328611071e-44,-1.0668997790649305e-43,28901831920.60138,1921175918.7182162
1999.0,0.28612716755713946,-1.0213777745555417e-29,2.823535983553074e-25,7992962430.284151,703757215.2218546,2.0795190011610773e-13,-3.585023010065275e-18,9.214850867335552e-19,5.569354076554393e-21,1.211537781084873e-21,-4.2493729926280363e-23,28901734050.074852,1970557801.5017965
1999.0,0.2861271676609555,2.0076430537883527e-35,-5.4177419496912786e-30,7990404287.300398,959571325.408624,-5.426264003630627e-16,5.95590318603265e-21,-6.832592227846134e-24,6.628046560632604e-26,-8.311389140076297e-28,2.827320044903099e-29,28901734133.332092,2021208995.6084614
1999.0,0.2861271676405885,4.220113426439853e-36,-4.209841171447853e-23,7987780389.338028,1221960883.3889687,-2.990521476633515e-17,-2.921036561059339e-20,-4.370682606442725e-22,3.7960814553178834e-22,-4.728731105543243e-24,7.985198642681848e-27,28901734106.981968,2073162127.4012353
1999.0,0.28612716765096885,-5.655997390544234e-40,-3.657478842239149e-35,7985089050.27384,1491094894.254437,9.633001069949313e-20,1.5498652265238962e-28,1.4277559471329954e-32,3.428856018285607e-34,2.8513862708801805e-34,3.7568212617945064e-36,28901734120.64123,2126450661.8707855
1999.0,0.2861271675764317,-7.376596871103982e-26,-5.013646977047775e-28,7982328532.390122,1767146726.4993684,4.9615094177932505e-18,-1.121372992013969e-24,8.63449253094929e-32,2.260900349579838e-36,3.535863877476531e-37,1.7839782684313357e-38,28901734051.702175,2181108924.1915154
1999.0,0.28612716786902825,1.4041881797553898e-26,1.1346263094370906e-32,7979497057.373264,2050294178.4028528,9.038130468978282e-21,9.037873346086294e-27,-6.888098083464293e-32,9.61718528676269e-34,4.669597306642349e-33,-1.2868722996757969e-33,28901734334.559677,2237172121.831701
1999.0,0.2861271676044414,1.58751807160565e-33,-1.9907998719208746e-31,7976592810.551667,2340719661.4378204,-3.175379225968506e-19,2.48724822967087e-30,-9.588074786219768e-33,-8.164197062826143e-37,5.765906888873267e-40,-1.0250238058411077e-42,28901734104.25536,2294676367.2319407
1999.0,0.28612716805850735,1.0877793572594695e-19,-3.2540832318231103e-26,7973613903.889808,2638610218.780998,-1.268808815078877e-20,9.885093077852578e-27,-3.5683914443747503e-31,-4.689965347230935e-34,7.05865572218782e-37,6.120443322742705e-40,28901734566.551796,2353658701.0665755
1999.0,0.28612716762635093,-3.752504726590932e-37,-5.518653611953083e-32,7970558420.1669855,2944157796.612391,-4.5911917922529494e-23,-1.6176381617863477e-32,3.950357053295615e-34,-3.8466701272651424e-38,9.435054035485634e-42,-1.300549379073882e-45,28901734093.392162,2414157116.103013
1999.0,0.28612716712326247,3.869637589096082e-43,-4.943612670838442e-43,7967424402.722663,3257559164.2309575,2.977806133756481e-24,-8.989388390483361e-32,-1.2382612763135124e-38,1.2449744881152686e-44,-1.0189934180790343e-42,1.1084934819186146e-42,28901733535.44804,2476210581.674309
1999.0,0.2861271679942906,-8.255048150112825e-43,9.852748926456862e-36,7964209820.785434,3579016145.3570914,2.5484434495781996e-22,-1.8543378099924308e-30,4.033512351651191e-37,-1.0398789056187223e-39,1.3393982052348864e-42,-2.9632871863089063e-44,28901734444.027985,2539859068.7807293
1999.0,0.28612716739463195,-2.787087619033239e-40,-2.7748400761302406e-29,7960912640.101347,3908735885.7883368,6.621144015913569e-22,2.5995602273486036e-30,-2.6446623156050536e-37,-3.504842218460258e-38,9.358125830093925e-41,5.8934479607624524e-43,28901733832.34678,2605143575.8367114
1999.0,0.2861271686149917,6.737525359611114e-23,2.8180537974830005e-23,7957530648.525486,4246930723.112531,7.068941150373301e-22,8.65502250482036e-31,-2.734367436386609e-37,9.934831439226206e-39,1.0951223412997738e-41,6.975058902620265e-43,28901735093.97917,2672106155.079438
1999.0,0.28612716776931446,1.6220877950534433e-43,-1.56089744183231e-33,7954061820.767605,4593818505.840337,4.1826380746507335e-24,-5.220062862357865e-38,2.094670176281584e-43,5.32214253052232e-47,-6.121384284612336e-50,-1.6356750763963116e-52,28901734291.83505,2740789939.656269
1999.0,0.2861271669898755,3.38608876826117e-33,-4.060845495074927e-31,7950503770.412882,4949622754.2125225,1.1497797529140595e-25,4.173886664732661e-39,2.903066553851265e-46,-2.5066048887086338e-51,2.5134954961620523e-54,-3.0966354731765623e-55,28901733310.423237,2811239171.408467
1999.0,0.2861271671090445,-4.7766565861758836e-34,-1.2509647037162157e-21,7946854299.312903,5314572506.101415,4.8278081343585335e-25,-1.2545761330204258e-40,-4.5190575300810057e-48,1.0339393026094867e-51,1.4186459333297559e-55,6.897159421284073e-58,28901733535.776386,2883499229.369075
1999.0,0.2861271679312926,8.738853094681049e-28,9.829472379157117e-33,7943110951.185494,5688902966.81685,4.9508188414837e-25,-9.013391193929664e-36,2.312684405710753e-44,-2.3659082529002785e-47,-3.893949597434709e-49,4.303878401653077e-50,28901734424.09844,2957616658.9932566
1999.0,0.28612716782297615,-1.5739420217980407e-23,1.78191291447895e-30,7939271376.858292,6072855269.632698,1.4888429560504907e-24,9.797472539888684e-35,4.259519359205262e-41,-4.879594247818353e-44,-9.13706536391715e-47,2.4958822772062535e-44,28901734105.222137,3033639202.1399755
1999.0,0.28612716750585343,5.567640767394862e-48,7.666348594560825e-32,7935333278.256449,6466676497.210192,8.347621036302171e-25,8.919993205108846e-40,-3.920276620263602e-49,-4.19710095913728e-53,1.0131838430955962e-58,-1.0442719247700324e-61,28901734091.379333,3111615827.8243628
1999.0,0.28612716794178766,1.3844059526627854e-29,1.3664398024135276e-44,7931293805.470383,6870620630.08359,4.447773413275071e-26,-1.911789988438797e-38,3.1683113128415277e-44,-2.6719216549815544e-49,-1.7498040670147906e-53,1.0055165741972529e-54,28901734581.219982,3191596763.7605543
1999.0,0.28612716673686617,2.700120729497053e-22,-4.50722022652091e-35,7927150471.834241,7284947865.830246,3.671518958073719e-25,4.029863214167474e-41,-9.192914638569825e-52,-2.401706973129436e-56,5.327035509677337e-59,-3.827990243203278e-61,28901732647.793774,3273633528.7152476
1999.0,0.28612716720113784,-6.281496922824317e-27,8.723973086378809e-27,7922900912.963263,7709924553.602198,1.9424074303544582e-25,-2.96049093671433e-39,3.993554202442904e-48,-2.1369705039558287e-58,4.737289976548099e-59,6.45971813423715e-62,28901734047.47297,3357778965.692876
1999.0,0.28612716713998626,-2.5425856081358567e-22,1.0566239735529515e-17,7918541666.470152,8145825390.238713,3.306265087629133e-25,5.445992609574052e-39,-1.4890210190000016e-49,1.4957041165036488e-53,-7.786742907855935e-56,-4.996155537651247e-56,28901733079.006355,3444087275.9738235
1999.0,0.286127167289969,-3.325277882360815e-24,3.184669824153734e-19,7914070511.683011,8592930441.862076,2.3890625175830748e-25,-2.1502129861080559e-41,-3.231523863392356e-49,1.3091354293304602e-53,6.305785473333414e-55,-3.523777528592948e-58,28901732914.818436,3532614054.0275645
1999.0,0.28612716745223693,-2.0489279925436903e-21,1.1913721460746083e-31,7909484801.840167,9051527450.840014,2.8603922037270047e-25,-2.1816775942313924e-41,1.2105720969992874e-48,-5.698419538776649e-53,-1.0397730511544095e-54,-5.673941344961654e-53,28901734098.38914,3623416323.3231497
1999.0,0.2861271674876856,-7.476274813334288e-18,-6.901007214129883e-20,7904781043.086035,9521912443.711529,2.795528824666585e-25,1.4544586952366203e-40,-8.055148573625063e-50,2.5140430684828925e-58,5.3232754417418444e-61,-1.1416480936748706e-63,28901734462.581806,3716552573.0601673
1999.0,0.28612716825621765,7.9464100692845345e-25,8.712668532476314e-29,7899956489.429379,10004388030.486658,2.767350477577077e-25,7.05109146085415e-48,2.034976272004253e-63,6.300099275620581e-73,-2.4438799716241537e-75,1.6031650536189564e-78,28901736482.585117,3812082795.843888
1999.0,0.28612717048428277,-1.5046815231714151e-12,1.5051972578196927e-17,7895007071.288467,10499266039.945614,2.63819681888464e-25,-2.190575523308008e-43,1.68733023823523e-55,-2.0875064825454214e-59,-1.14668034617326e-61,1.2866382289907105e-60,28901738010.250496,3910068526.32882
1999.0,0.2861271702963221,6.405556783809798e-26,-1.3276162044781936e-29,7889930743.083528,11006864199.03255,2.785366046927714e-25,3.445447083952537e-47,6.321246829620901e-58,1.2060501379275426e-64,-7.807549228288987e-68,-2.1774445091761136e-70,28901736554.037075,4010572880.855512
1999.0,0.286127164611378,-5.553849452489458e-27,-8.292492241622501e-21,7884724801.333795,11527509057.652966,2.7081375249062016e-25,7.639657643602009e-45,-2.5728414807464506e-54,1.330207001879692e-63,7.46812285624808e-66,-2.426745492041692e-67,28901728288.590294,4113660598.1060743
1999.0,0.28612716299972624,-1.4133562514200778e-19,-2.6677498650901464e-55,7879385096.411439,12061536218.588402,2.6873046657345955e-25,3.6947772043539556e-45,-1.799511265819941e-57,2.2819908124889906e-65,5.321445909675116e-68,-2.1606962889335315e-70,28901727225.631954,4219398080.805024
1999.0,0.2861271670207881,-3.505782654040908e-28,1.3154653526506904e-41,7873908307.25416,12609289393.538078,2.6322345071048834e-25,1.9981929702937987e-50,-1.4786973969114294e-62,1.1202828475150616e-69,-3.703287513411046e-73,-3.8796919513217446e-76,28901737291.656403,4327853438.491699
1999.0,0.28612717457639847,-4.127097970934681e-27,-1.834719843091836e-55,7868289173.218981,13171123503.228407,2.6778153123923954e-25,5.189433539454481e-47,-2.804853398801398e-58,-1.7509901006754406e-69,-1.4638592166696478e-70,3.903390913858516e-70,28901749512.838406,4439096531.392184
1999.0,0.28612718223548644,-6.958265934224253e-24,-8.805863215218952e-19,7862524688.986526,13747400051.22982,2.649554045702207e-25,1.7992619656097524e-50,1.05328585184255e-65,1.6068858790529785e-72,1.251867884472603e-77,1.7933593547773798e-79,28901758421.963673,4553199015.418979
1999.0,0.2861271748093765,1.2336011394048961e-24,5.911103315751172e-70,7856612315.081573,14338490078.811642,2.662962964305732e-25,1.5646763432063124e-49,9.576307434627602e-62,-9.50957441221563e-72,1.892886596524512e-73,3.992891780513288e-74,28901738693.58591,4670234388.327331
1999.0,0.2861271562331679,-4.525892634200305e-19,1.517424741025258e-44,7850549969.651318,14944772138.479288,2.650641437522138e-25,4.051093098678308e-50,-2.7973458455741776e-67,-1.06231978924529e-74,-1.6310071579134911e-80,1.153746144114922e-85,28901701928.974056,4790278037.057913
1999.0,0.2861271404389393,-3.367513632364876e-51,-3.517789337736013e-42,7844334520.701351,15566634757.09171,2.657673237288917e-25,3.103841799065038e-49,1.1305314718516623e-61,1.1749649704344467e-69,1.4474461827287654e-77,-3.500579725583599e-80,28901678842.220722,4913407286.296377
1999.0,0.28612713904927645,5.286773914813835e-25,-1.7968351159612696e-51,7837960440.932393,16204479197.130962,2.6540443685332957e-25,4.0818502210540643e-50,-1.318439222114296e-63,7.117403308575544e-75,8.79449164716159e-79,4.783372382889292e-83,28901690083.56201,5039701448.281167
1999.0,0.2861271634906597,-1.457573110324157e-25,7.533723812588327e-20,7831420350.492642,16858718939.139149,2.652856744781314e-25,4.162409007549642e-50,-1.8148861381460803e-64,9.844076597477747e-73,-3.4500977394463774e-77,-1.1017306017864306e-78,28901751995.65434,5169241873.891593
1999.0,0.28612720302776984,1.464534138551384e-20,-4.9160778279440994e-52,7824707404.03006,17529779226.372784,2.649552142167954e-25,3.1904828755091815e-50,5.725424969240082e-64,-2.8001346874307894e-74,-8.491810901381849e-83,-8.244957466902845e-89,28901834871.053265,5302112005.048995
1999.0,0.2861272382781122,1.4924593710493982e-24,-4.30597057871898e-68,7817816027.39981,18218095474.358418,2.647790942940328e-25,3.489575638763769e-50,-8.81611670404629e-69,6.026151904524548e-79,1.7937334007822651e-85,9.626919210706155e-88,28901891014.14585,5438397428.464812
1999.0,0.28612724055071564,-1.296831610847097e-30,-5.1404442900187697e-23,7810744864.9499855,18924110344.308044,2.646817634958442e-25,4.070713293292059e-50,-7.044944489633165e-66,1.1838876236989555e-78,-3.7287776595096163e-84,1.5954460455350403e-90,28901861114.83557,5578185930.770292
1999.0,0.28612719682226273,-6.529116770796462e-15,-3.6223841139990693e-14,7803495439.076967,19648273207.93969,2.6452990152318463e-25,3.9494750443892553e-50,3.399353700164334e-70,5.618520190645621e-85,-5.1221489847830657e-92,-7.320117899682471e-94,28901728207.488483,5721567555.06324
1999.0,0.2861271146572211,7.508278654930546e-20,1.2869243870203137e-86,7796069721.047834,20391042510.903133,2.6439177833654336e-25,3.9050963479139317e-50,-8.401658747111656e-70,-5.868661127766693e-80,9.641587945002933e-85,-1.7815601899847e-86,28901526564.74726,5868634658.908172
1999.0,0.28612702465237255,-3.639470591055238e-31,2.1899069763139742e-66,7788466179.45644,21152890076.146187,2.6428562641985754e-25,3.948468216611416e-50,1.3123983590606957e-70,-2.0130935094613318e-84,1.562455288755016e-90,1.2855923158157414e-98,28901340338.345184,6019481973.827287
1999.0,0.28612697127850323,3.295133055406694e-73,-1.1174521430791155e-48,7780677184.373538,21934305043.87661,2.6418703133169847e-25,3.9331156071959e-50,1.1224455589398213e-70,-1.1038791334876516e-82,2.1184922951129603e-92,-1.7225596814268297e-97,28901277583.832745,6174206666.320693
