,genus,phyla,num_isolates,bp,NumContigs,mT1,rT1,sT1,rmT1,mT2,rT2,rmT2,mT3,rT3,rmT3,T4,T2G,pr,prm,rmT?,pT2G,T2G_posthoc,rmTotal,bp_std,NumContigs_std,mT1_std,rT1_std,sT1_std,rmT1_std,mT2_std,rT2_std,rmT2_std,mT3_std,rT3_std,rmT3_std,T4_std,T2G_std,pr_std,prm_std,rmT?_std,pT2G_std,T2G_posthoc_std,rmTotal_std
789,Marinirhabdus,Bacteroidetes,1,3293993.0,24.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,Caminicella,Firmicutes,2,2476203.5,37.0,2.0,2.0,2.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3227.9424561165893,8.48528137423857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,Sanguibacteroides,Bacteroidetes,3,3410185.6666666665,40.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.0,2.6666666666666665,2.0,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0,24430.130829230806,10.535653752852738,0.5773502691896258,0.5773502691896257,0.5773502691896258,0.0,0.5773502691896258,1.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,1.0
792,Treponema,Spirochaetes,105,1954250.61,56.64,0.8285714285714286,0.7238095238095238,1.6476190476190475,0.009523809523809525,4.057142857142857,1.2571428571428571,0.8476190476190476,0.23809523809523808,0.3142857142857143,0.19047619047619047,2.1142857142857143,0.19047619047619047,0.0,0.0,0.047619047619047616,0.26666666666666666,0.20952380952380953,3.6095238095238096,908889.5889884835,182.4794727628231,1.1804264455723585,1.1308203123195923,2.257385112422678,0.09759000729485345,4.993897374697539,2.2404866033476347,1.769294472495447,0.5968476407150377,0.609449400220044,0.5206364096586706,0.5426836044192735,0.5206364096586703,0.0,0.0,0.21398024625545645,0.5593035962878415,0.47424511057935487,2.8335057047330197
793,Methylomicrobium,Proteobacteria,4,4796686.666666667,2.6666666666666665,4.5,4.25,4.25,0.5,1.75,1.75,0.25,1.25,2.25,1.25,0.75,0.5,0.0,0.0,0.0,1.25,1.25,4.5,270603.50082054245,1.1547005383792515,1.0,0.5,0.5,0.5773502691896257,1.707825127659933,0.9574271077563381,0.5,0.9574271077563381,0.9574271077563381,0.9574271077563381,0.5,0.5773502691896257,0.0,0.0,0.0,1.5,1.5,2.3804761428476167
794,Shimia,Proteobacteria,5,4201381.8,34.0,0.6,0.6,0.6,0.2,3.6,1.0,0.4,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.2,311372.51243920036,11.683321445547923,0.5477225575051662,0.5477225575051662,0.5477225575051662,0.44721359549995804,2.701851217221259,1.224744871391589,0.5477225575051662,0.0,0.0,0.0,0.5477225575051662,0.44721359549995804,0.0,0.0,0.0,0.0,0.0,0.8366600265340756
795,Gemmatirosa,Gemmatimonadetes,1,7479215.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,Dinoroseobacter,Proteobacteria,1,4417868.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,Pseudoxanthomonas,Proteobacteria,21,3777249.9523809524,62.57142857142857,1.0952380952380953,0.9047619047619048,1.0476190476190477,0.23809523809523808,1.4285714285714286,0.5714285714285714,0.42857142857142855,0.38095238095238093,0.42857142857142855,0.38095238095238093,2.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,3.1904761904761907,443043.9109908268,143.47075361500387,1.2208506012105622,0.9952267030562386,1.244033378820298,0.5389584311207968,1.2478553029669976,0.6761234037828135,0.6761234037828133,0.4976133515281192,0.50709255283711,0.4976133515281192,0.9486832980505138,0.0,0.0,0.0,0.0,0.35856858280031817,0.35856858280031817,1.2497618820818477
798,Mycolicibacter,Actinobacteria,28,4658453.111111111,128.92592592592592,0.7857142857142857,0.9285714285714286,0.6785714285714286,0.21428571428571427,1.2142857142857142,1.0,0.07142857142857142,0.14285714285714285,1.25,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.6071428571428571,0.6071428571428571,1.6071428571428572,238463.9041526368,75.88753111623397,0.7867957924694432,0.939998874253519,0.8189230248533255,0.4178554470186726,1.166099635446457,1.186342028003479,0.262265264156481,0.35634832254989923,0.44095855184409843,0.35634832254989923,0.6586823467062356,0.4600437062282362,0.0,0.0,0.0,0.6852566815265062,0.6852566815265062,0.9164862737363229
799,Truepera,Deinococcus-Thermus,1,3260398.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,Arboricoccus,Proteobacteria,1,4065473.0,28.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,Bogoriella,Actinobacteria,1,3235396.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,Phreatobacter,Proteobacteria,2,4687493.5,33.5,0.5,1.0,0.5,0.0,2.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,273011.8068957824,45.96194077712559,0.7071067811865476,0.0,0.7071067811865476,0.0,2.1213203435596424,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,Syntrophaceticus,Firmicutes,1,3166921.0,301.0,5.0,5.0,6.0,1.0,7.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,Limimaricola,Proteobacteria,7,3678777.5714285714,55.142857142857146,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,3.4285714285714284,1.4285714285714286,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,338909.6624534121,63.556873668205164,0.37796447300922725,0.5345224838248487,0.5345224838248487,0.0,0.9759000729485333,1.1338934190276815,0.5345224838248487,0.48795003647426655,0.48795003647426655,0.0,0.0,0.3779644730092273,0.0,0.0,0.0,0.37796447300922725,0.37796447300922725,0.48795003647426666
805,Frondihabitans,Actinobacteria,7,3835129.285714286,5.142857142857143,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,2.2857142857142856,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,1.0,461492.2948113415,3.4364987719368982,0.48795003647426666,0.7867957924694431,0.48795003647426666,0.0,1.2535663410560174,0.37796447300922725,0.37796447300922725,0.0,0.0,0.0,0.48795003647426666,0.0,0.0,0.0,0.0,0.48795003647426666,0.3779644730092273,0.5773502691896257
806,Microterricola,Actinobacteria,4,3756041.5,37.25,0.25,0.5,0.25,0.0,2.25,0.25,0.0,0.0,1.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.75,82973.46534284319,69.20681565664853,0.5,0.5773502691896257,0.5,0.0,0.9574271077563381,0.5,0.0,0.0,0.5,0.0,0.5773502691896257,0.5,0.0,0.0,0.0,0.0,0.0,0.5
807,Globicatella,Firmicutes,4,2356008.75,163.5,1.75,1.75,2.5,0.25,2.0,0.75,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.25,1.25,108681.04192659362,95.27678975840163,0.9574271077563381,0.9574271077563381,1.2909944487358056,0.5,0.0,0.9574271077563381,0.0,0.0,0.0,0.0,0.5,0.5773502691896257,0.0,0.0,0.0,0.5,0.5,0.9574271077563381
808,Verrucomicrobium,Verrucomicrobia,6,6669787.5,150.16666666666666,0.5,1.0,0.5,0.16666666666666666,3.5,1.0,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.16666666666666666,1.8333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.8333333333333335,2665513.6658214866,190.1424904293269,0.5477225575051661,0.8944271909999159,0.5477225575051661,0.408248290463863,2.073644135332772,0.8944271909999159,0.5163977794943223,0.408248290463863,0.752772652709081,0.408248290463863,1.4719601443879746,0.0,0.0,0.0,0.0,0.5163977794943223,0.5163977794943223,1.4719601443879746
809,Chitiniphilus,Proteobacteria,1,4151628.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,Draconibacterium,Bacteroidetes,3,5399149.0,36.333333333333336,1.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,2.3333333333333335,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,3.0,514468.65612202266,46.49014232429637,0.0,0.5773502691896257,0.5773502691896258,0.0,0.5773502691896258,1.1547005383792515,0.0,0.0,0.5773502691896258,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.1547005383792517,1.1547005383792517,1.7320508075688772
811,Gimesia,Planctomycetes,1,7777997.0,125.0,2.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,Phocea,Firmicutes,1,2580742.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,Mycoplana,Proteobacteria,1,4592697.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,Acidaminobacter,Firmicutes,1,3615609.0,41.0,2.0,2.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,Fibrobacter,Fibrobacteres,43,3555662.3488372094,38.7906976744186,3.0697674418604652,4.348837209302325,4.744186046511628,0.09302325581395349,7.511627906976744,7.162790697674419,3.9302325581395348,1.744186046511628,2.116279069767442,1.627906976744186,0.3023255813953488,0.23255813953488372,0.0,0.0,0.3488372093023256,1.6046511627906976,1.3255813953488371,7.8604651162790695,279398.45693560026,33.914148009583656,1.502305352849561,1.494174735275257,2.127965977796122,0.29390259873217894,6.448964822886053,6.665226865563934,3.621334592431815,1.6197151903640041,1.8924574893078072,1.5739434220779815,0.557839528083046,0.47994093398119525,0.0,0.0,0.5293176618571607,1.0267733761115316,0.9690675496765445,5.329975410239164
816,Enhydrobacter,Proteobacteria,2,4750122.5,47.0,1.0,1.5,1.0,0.0,3.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,3.5,2856204.4004315413,24.041630560342615,0.0,0.7071067811865476,0.0,0.0,0.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,2.1213203435596424
817,Oceanisphaera,Proteobacteria,4,3443165.75,44.5,0.75,0.75,0.75,0.0,2.0,0.75,0.75,0.75,1.25,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,386224.06542004,52.3354564325181,0.9574271077563381,0.5,0.9574271077563381,0.0,0.816496580927726,0.5,0.5,0.5,0.9574271077563381,0.5,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.816496580927726
818,Ignavibacterium,Ignavibacteriae,1,3658997.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,Rhodanobacter,Proteobacteria,29,3925437.9655172415,88.86206896551724,2.0,1.896551724137931,1.896551724137931,0.5517241379310345,1.7241379310344827,1.1724137931034482,0.20689655172413793,0.6896551724137931,1.0689655172413792,0.6896551724137931,1.3793103448275863,0.27586206896551724,0.0,0.0,0.06896551724137931,0.3103448275862069,0.3103448275862069,3.4827586206896552,216919.76987858283,109.62720078844191,1.7320508075688772,1.5432995169489228,1.6112290691582287,0.736119501971158,1.098588436005103,0.8891796185747116,0.4913036844405175,0.7608007189732063,0.8836221915162052,0.7608007189732063,0.9029235493443458,0.5275652785700641,0.0,0.0,0.25788071477756375,0.5413902920037098,0.5413902920037098,1.4298024252915007
820,Dyella,Proteobacteria,21,4790482.0,45.55,0.7142857142857143,0.8095238095238095,0.8095238095238095,0.19047619047619047,1.5714285714285714,0.23809523809523808,0.09523809523809523,0.0,0.09523809523809523,0.0,1.0476190476190477,0.0,0.0,0.0,0.0,0.23809523809523808,0.23809523809523808,1.5714285714285714,316825.29364636476,58.44518349431551,0.8451542547285164,0.980767435177556,0.9283882603225667,0.4023739080814783,1.1212238211627763,0.4364357804719847,0.30079260375911915,0.0,0.30079260375911926,0.0,1.1169686869465265,0.0,0.0,0.0,0.0,0.5389584311207968,0.5389584311207968,1.567527625639452
821,Albidovulum,Proteobacteria,3,3083689.0,25.666666666666668,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,5.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,2.3333333333333335,74230.85052052145,1.5275252316519465,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.0,1.7320508075688772,0.5773502691896257,1.1547005383792517,0.5773502691896258,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,1.1547005383792515
822,Butyricicoccus,Firmicutes,24,3072631.5833333335,56.333333333333336,1.6666666666666667,1.8333333333333333,2.7083333333333335,0.041666666666666664,7.125,2.0833333333333335,0.6666666666666666,0.2916666666666667,0.9583333333333334,0.2916666666666667,0.5416666666666666,0.041666666666666664,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,1.6666666666666667,186573.80418061785,31.631941295863076,0.761386987626881,1.0901402648748688,1.5457984194658723,0.2041241452319316,2.8939592256975564,0.9286112429750729,0.6370220572706061,0.5500329370901874,0.6902530516863498,0.5500329370901874,0.5882299658752717,0.2041241452319316,0.0,0.0,0.0,0.3806934938134404,0.2823298512866399,1.0901402648748688
823,Paenisporosarcina,Firmicutes,7,3666474.0,89.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,2.4285714285714284,1.2857142857142858,0.2857142857142857,0.0,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,545663.9691641735,130.87016466712342,0.7559289460184546,0.7867957924694431,0.7559289460184546,0.0,0.9759000729485332,0.9511897312113419,0.48795003647426666,0.0,0.7867957924694431,0.0,0.0,0.3779644730092273,0.0,0.0,0.0,0.48795003647426666,0.3779644730092273,0.7867957924694431
824,Natronoarchaeum,Euryarchaeota,1,3164179.0,11.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,Candidatus Methanoperedens,Euryarchaeota,3,3487903.0,115.0,6.333333333333333,6.666666666666667,8.333333333333334,0.6666666666666666,6.666666666666667,1.6666666666666667,1.3333333333333333,0.0,1.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,5.0,268003.98342002305,122.78029157808675,1.5275252316519465,1.1547005383792517,0.5773502691896257,1.1547005383792517,2.516611478423583,1.5275252316519468,1.1547005383792517,0.0,1.0,0.0,0.5773502691896257,0.5773502691896258,0.0,0.0,0.5773502691896258,1.1547005383792517,1.1547005383792517,1.0
826,Synergistes,Synergistetes,7,2735606.1428571427,59.42857142857143,1.8571428571428572,2.7142857142857144,4.142857142857143,0.0,6.285714285714286,4.285714285714286,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,1.2857142857142858,248126.74554578526,23.30133860859459,0.3779644730092273,0.7559289460184546,1.5735915849388864,0.0,1.2535663410560174,1.6035674514745462,0.37796447300922725,0.3779644730092273,0.7559289460184546,0.3779644730092273,0.3779644730092273,0.0,0.0,0.0,0.0,0.37796447300922725,0.37796447300922725,0.9511897312113419
827,Thermasporomyces,Actinobacteria,1,4372514.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,Borreliella,Spirochaetes,147,1251153.7959183673,69.70068027210884,0.0,0.7074829931972789,0.0,0.0,0.06802721088435375,1.183673469387755,0.05442176870748299,0.0,0.047619047619047616,0.0,0.006802721088435374,0.0,0.0,0.0,0.0,0.06802721088435375,0.06802721088435375,0.1292517006802721,137175.48942099523,94.65187947000996,0.0,0.6642627425553419,0.0,0.0,0.27844637332193767,1.1348791991912868,0.2276236055953946,0.0,0.2436405766566957,0.0,0.08247860988423225,0.0,0.0,0.0,0.0,0.3020447201212534,0.3020447201212534,0.3751184076721443
829,Marinilabilia,Bacteroidetes,5,5053541.6,76.8,5.0,6.2,5.0,0.4,2.0,0.6,0.4,1.0,2.6,0.8,2.6,0.0,0.0,0.0,0.0,1.0,1.0,5.2,220483.75563133898,19.639246421387963,0.7071067811865476,0.8366600265340756,1.224744871391589,0.5477225575051662,1.0,0.8944271909999159,0.5477225575051662,1.224744871391589,1.3416407864998738,1.3038404810405297,1.3416407864998738,0.0,0.0,0.0,0.0,1.0,1.0,2.588435821108957
830,Ornithobacterium,Bacteroidetes,5,2182225.6,6.8,0.8,2.0,2.2,0.0,2.4,1.8,0.2,0.4,0.4,0.4,0.0,1.6,0.0,0.0,0.0,0.8,0.8,3.0,262594.42223855405,5.932958789676531,0.4472135954999579,0.7071067811865476,1.3038404810405297,0.0,0.8944271909999159,0.8366600265340756,0.447213595499958,0.894427190999916,0.894427190999916,0.894427190999916,0.0,1.140175425099138,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.7071067811865476
831,Calothrix,Cyanobacteria,15,8878889.2,105.4,2.3333333333333335,4.2,2.533333333333333,0.3333333333333333,16.8,7.0,3.6666666666666665,0.13333333333333333,0.6666666666666666,0.13333333333333333,2.2,0.26666666666666666,0.0,0.0,0.06666666666666667,1.5333333333333334,1.4666666666666666,8.133333333333333,2181080.762867188,232.5777289423904,1.6761634196950517,2.3052734575936356,1.6417180315870614,0.7237468644557459,9.608032353936247,3.625307868699863,2.0236694629405503,0.35186577527449836,0.9759000729485333,0.35186577527449836,2.007130147392398,0.5936168397046636,0.0,0.0,0.25819888974716115,1.4573295865416047,1.4074631010979937,5.343442799579776
832,Acetoanaerobium,Firmicutes,2,2764844.0,10.0,2.0,3.0,2.5,1.0,9.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2.5,69838.10835067055,12.727922061357855,0.0,0.0,0.7071067811865476,0.0,2.8284271247461903,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476
833,Oceanivirga,Fusobacteria,1,1768580.0,247.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,Methanosarcina,Euryarchaeota,90,4169140.9444444445,138.34444444444443,6.322222222222222,7.211111111111111,6.266666666666667,0.4222222222222222,0.6888888888888889,0.35555555555555557,0.022222222222222223,0.35555555555555557,1.2222222222222223,0.35555555555555557,2.888888888888889,0.5888888888888889,0.0,0.0,0.022222222222222223,1.3777777777777778,1.1666666666666667,5.466666666666667,355656.1914489689,109.46357057667976,2.3069400803514792,2.57688272807615,2.1661336134829434,0.6356060149512411,0.7133469843630624,0.6054269755483299,0.14823135407896962,0.567096113984992,0.8450487357500504,0.567096113984992,1.267080555285662,0.4947918514685247,0.0,0.0,0.14823135407896967,0.855619596481197,0.7825340571258212,1.9842073106622176
835,Candidatus Tremblaya,Proteobacteria,6,165596.66666666666,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41313.371591612646,11.360751148875089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,Actinoplanes,Actinobacteria,20,9919844.05,76.65,0.65,0.3,0.5,0.05,2.95,3.15,0.4,0.25,1.3,0.25,1.6,0.0,0.0,0.0,0.0,0.1,0.05,2.35,1034030.8941245155,103.90546057278272,0.7451598203705946,0.47016234598162715,0.6882472016116853,0.22360679774997888,1.3945382182304158,2.2307657406087458,0.6805570473787207,0.4442616583193193,0.5712405705774793,0.4442616583193193,1.142481141154959,0.0,0.0,0.0,0.0,0.30779350562554625,0.22360679774997894,1.2258187382102494
837,Prolinoborus,Proteobacteria,1,3450331.0,314.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,Sediminibacterium,Bacteroidetes,3,3518707.3333333335,9.0,2.3333333333333335,3.3333333333333335,3.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,494927.92893645976,11.357816691600547,0.5773502691896258,0.5773502691896258,1.0,1.1547005383792517,0.5773502691896258,0.5773502691896257,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,1.7320508075688772
839,Halalkalicoccus,Euryarchaeota,5,3708142.6,43.6,0.0,0.6,0.0,0.0,1.6,0.6,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,1.4,1.2,1.8,156265.5375500305,36.066605052319524,0.0,0.8944271909999159,0.0,0.0,0.8944271909999159,0.8944271909999159,0.0,0.0,0.0,0.0,0.894427190999916,0.447213595499958,0.0,0.0,0.0,0.5477225575051661,0.4472135954999579,1.3038404810405297
840,Lysinibacillus,Firmicutes,88,4517789.0227272725,74.79545454545455,0.38636363636363635,0.7159090909090909,0.7840909090909091,0.056818181818181816,3.9204545454545454,0.9659090909090909,0.5454545454545454,0.125,0.3409090909090909,0.11363636363636363,0.6704545454545454,0.09090909090909091,0.0,0.0,0.0,0.17045454545454544,0.17045454545454544,1.6477272727272727,508166.4628772916,102.07132497131704,0.6683625243457653,0.8570044546667791,0.8768918941006318,0.27783872546276067,2.5561356920302676,0.9642919340994608,0.7096881443831172,0.3326141667278259,0.5227329516751168,0.3191878408444573,0.9187896950103775,0.28912724941310347,0.0,0.0,0.0,0.3781865655597858,0.3781865655597858,1.3046316494922405
841,Gallaecimonas,Proteobacteria,4,4161462.0,41.5,0.5,1.0,0.5,0.0,2.0,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,121247.03755831177,36.4828726939094,0.5773502691896257,0.0,0.5773502691896257,0.0,0.816496580927726,0.5773502691896257,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257
842,Burkholderia,Proteobacteria,2995,7279604.225709516,126.12387312186978,0.7141903171953256,0.6964941569282137,0.6731218697829716,0.1352253756260434,4.064106844741235,0.5265442404006678,0.127212020033389,1.059432387312187,1.1105175292153588,1.059432387312187,0.3045075125208681,0.10517529215358931,0.0,0.0,0.009348914858096828,0.1018363939899833,0.08414023372287145,1.825041736227045,646113.3487076638,147.39801456289928,0.7696104453867282,0.7331070554783539,0.7643060672060056,0.3487901232220694,1.9320186042179153,0.6442385668042215,0.35744408327424754,0.2988628163312507,0.36295505509721243,0.2988628163312507,0.5604086293566296,0.31007884821136483,0.0,0.0,0.09625282336986653,0.31756626070405475,0.2871069740178146,0.9297865144856374
843,Azospira,Proteobacteria,2,3796487.5,13.5,1.0,2.0,1.0,0.0,2.5,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,14838.6358031997,17.67766952966369,1.4142135623730951,2.8284271247461903,1.4142135623730951,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476,1.4142135623730951,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,1.4142135623730951
